transaction_id,customer_id,timestamp,date,time,description,payee,amount,channel,transaction_type
TX000215,C017,2026-03-04T20:35:00,2026-03-04,20:35:00,Cab ride,Ola,2634.02,CARD,TRAVEL
TX000216,C003,2026-03-04T20:47:00,2026-03-04,20:47:00,Online purchase,Flipkart,10469.55,UPI,PURCHASE
TX000217,C002,2026-03-04T20:50:00,2026-03-04,20:50:00,Food order,Swiggy,1714.93,BANK_TRANSFER,DINING
TX000218,C004,2026-03-04T21:11:00,2026-03-04,21:11:00,Online shopping,Amazon,3836.27,BANK_TRANSFER,PURCHASE
TX000219,C004,2026-03-04T21:15:00,2026-03-04,21:15:00,Supermarket purchase,FreshMart,1665.56,BANK_TRANSFER,GROCERY
TX000220,C014,2026-03-04T21:17:00,2026-03-04,21:17:00,Online purchase,Amazon,4096.88,UPI,PURCHASE
TX000221,C018,2026-03-04T22:21:00,2026-03-04,22:21:00,Fund transfer,Bank Transfer,4860.26,UPI,TRANSFER
TX000222,C007,2026-03-04T22:22:00,2026-03-04,22:22:00,Fuel station payment,Fuel Station,577.79,UPI,FUEL
TX000223,C005,2026-03-04T22:58:00,2026-03-04,22:58:00,Cab ride,Ola,749.14,BANK_TRANSFER,TRAVEL
TX000224,C009,2026-03-04T23:22:00,2026-03-04,23:22:00,ATM cash withdrawal,ATM,3383.48,ATM,WITHDRAWAL
TX000225,C005,2026-03-05T08:33:00,2026-03-05,08:33:00,Cab ride,Ola,1068.65,CARD,TRAVEL
TX000226,C011,2026-03-05T09:05:00,2026-03-05,09:05:00,Online purchase,Amazon,13979.23,UPI,PURCHASE
TX000227,C005,2026-03-05T09:26:00,2026-03-05,09:26:00,Online shopping,Amazon,6051.2,CARD,PURCHASE
TX000228,C016,2026-03-05T09:47:00,2026-03-05,09:47:00,ATM cash withdrawal,ATM,9879.79,ATM,WITHDRAWAL
TX000229,C019,2026-03-05T10:16:00,2026-03-05,10:16:00,Insurance premium,Mobile Provider,2329.09,CARD,BILL_PAYMENT
TX000230,C011,2026-03-05T10:27:00,2026-03-05,10:27:00,Online purchase,Amazon,9222.97,BANK_TRANSFER,PURCHASE
TX000231,C018,2026-03-05T10:37:00,2026-03-05,10:37:00,Restaurant payment,Swiggy,333.01,CARD,DINING
TX000232,C019,2026-03-05T10:49:00,2026-03-05,10:49:00,Food delivery,Zomato,755.2,UPI,DINING
TX000233,C006,2026-03-05T10:56:00,2026-03-05,10:56:00,ATM cash withdrawal,ATM,11863.63,ATM,WITHDRAWAL
TX000234,C016,2026-03-05T11:00:00,2026-03-05,11:00:00,ATM cash withdrawal,ATM,4289.32,ATM,WITHDRAWAL
TX000235,C003,2026-03-05T11:03:00,2026-03-05,11:03:00,Refund - returned item,Flipkart,2710.84,CARD,REFUND
TX000236,C017,2026-03-05T12:21:00,2026-03-05,12:21:00,Food order,Swiggy,257.1,UPI,DINING
TX000237,C017,2026-03-05T12:38:00,2026-03-05,12:38:00,Restaurant payment,Zomato,2621.5,UPI,DINING
TX000238,C020,2026-03-05T13:02:00,2026-03-05,13:02:00,Fund transfer,Bank Transfer,23125.68,NET_BANKING,TRANSFER
TX000239,C013,2026-03-05T13:10:00,2026-03-05,13:10:00,Restaurant payment,Swiggy,2473.81,CARD,DINING
TX000240,C003,2026-03-05T13:11:00,2026-03-05,13:11:00,Weekly groceries,FreshMart,1153.59,CARD,GROCERY
TX000241,C016,2026-03-05T13:14:00,2026-03-05,13:14:00,Supermarket purchase,FreshMart,1443.16,CARD,GROCERY
TX000242,C004,2026-03-05T14:23:00,2026-03-05,14:23:00,Food order,Zomato,1101.16,BANK_TRANSFER,DINING
TX000243,C015,2026-03-05T14:26:00,2026-03-05,14:26:00,Restaurant payment,Zomato,2220.08,UPI,DINING
TX000244,C011,2026-03-05T14:55:00,2026-03-05,14:55:00,Fund transfer,Bank Transfer,18988.64,UPI,TRANSFER
TX000245,C020,2026-03-05T15:47:00,2026-03-05,15:47:00,Monthly subscription,Netflix,649.0,NET_BANKING,SUBSCRIPTION
TX000246,C008,2026-03-05T17:07:00,2026-03-05,17:07:00,Supermarket purchase,FreshMart,893.18,CARD,GROCERY
TX000247,C012,2026-03-05T17:30:00,2026-03-05,17:30:00,Bill payment,Mobile Provider,1803.85,UPI,BILL_PAYMENT
TX000248,C004,2026-03-05T17:42:00,2026-03-05,17:42:00,Food order,Swiggy,2905.01,BANK_TRANSFER,DINING
TX000249,C016,2026-03-05T17:51:00,2026-03-05,17:51:00,Online purchase,Amazon,2228.49,CARD,PURCHASE
TX000250,C014,2026-03-05T18:38:00,2026-03-05,18:38:00,Restaurant payment,Swiggy,1046.26,CARD,DINING
TX000251,C017,2026-03-05T18:41:00,2026-03-05,18:41:00,Monthly subscription,Netflix,649.0,UPI,SUBSCRIPTION
TX000252,C007,2026-03-05T18:55:00,2026-03-05,18:55:00,Grocery shopping,FreshMart,687.81,BANK_TRANSFER,GROCERY
TX000253,C006,2026-03-05T19:48:00,2026-03-05,19:48:00,Fuel station payment,Fuel Station,1171.58,BANK_TRANSFER,FUEL
TX000254,C009,2026-03-05T20:50:00,2026-03-05,20:50:00,Online shopping,Amazon,4403.64,BANK_TRANSFER,PURCHASE
TX000255,C006,2026-03-05T20:59:00,2026-03-05,20:59:00,Bank transfer,Bank Transfer,5564.73,UPI,TRANSFER
TX000256,C008,2026-03-05T21:14:00,2026-03-05,21:14:00,Fuel station payment,Fuel Station,2989.76,CARD,FUEL
TX000257,C019,2026-03-05T21:41:00,2026-03-05,21:41:00,Travel booking,Uber,825.43,BANK_TRANSFER,TRAVEL
TX000258,C010,2026-03-06T06:50:00,2026-03-06,06:50:00,Streaming subscription,Netflix,497.14,CARD,SUBSCRIPTION
TX000259,C017,2026-03-06T07:08:00,2026-03-06,07:08:00,Bank transfer,Bank Transfer,13412.51,UPI,TRANSFER
TX000260,C012,2026-03-06T07:45:00,2026-03-06,07:45:00,Online purchase,Flipkart,9091.19,UPI,PURCHASE
TX000261,C003,2026-03-06T07:57:00,2026-03-06,07:57:00,Fuel station payment,Fuel Station,4020.05,CARD,FUEL
TX000262,C002,2026-03-06T08:42:00,2026-03-06,08:42:00,Fund transfer,Bank Transfer,19695.56,BANK_TRANSFER,TRANSFER
TX000263,C016,2026-03-06T08:42:00,2026-03-06,08:42:00,Travel booking,Ola,3019.63,UPI,TRAVEL
TX000264,C001,2026-03-06T08:55:00,2026-03-06,08:55:00,Online shopping,Amazon,1307.26,UPI,PURCHASE
TX000265,C016,2026-03-06T09:03:00,2026-03-06,09:03:00,Fuel station payment,Fuel Station,2515.09,UPI,FUEL
TX000266,C013,2026-03-06T09:54:00,2026-03-06,09:54:00,Fuel station payment,Fuel Station,2105.67,CARD,FUEL
TX000267,C006,2026-03-06T10:11:00,2026-03-06,10:11:00,ATM cash withdrawal,ATM,13972.83,ATM,WITHDRAWAL
TX000268,C020,2026-03-06T10:36:00,2026-03-06,10:36:00,Bill payment,Mobile Provider,4364.05,UPI,BILL_PAYMENT
TX000269,C004,2026-03-06T11:00:00,2026-03-06,11:00:00,ATM cash withdrawal,ATM,14705.36,ATM,WITHDRAWAL
TX000270,C004,2026-03-06T11:06:00,2026-03-06,11:06:00,Travel booking,Uber,3947.64,CARD,TRAVEL
TX000271,C019,2026-03-06T11:08:00,2026-03-06,11:08:00,Mobile recharge,Internet Provider,1329.11,UPI,UTILITY
TX000272,C017,2026-03-06T11:29:00,2026-03-06,11:29:00,Education fee,Electricity Board,14340.56,UPI,BILL_PAYMENT
TX000273,C019,2026-03-06T11:39:00,2026-03-06,11:39:00,Online shopping,Flipkart,9862.65,UPI,PURCHASE
TX000274,C005,2026-03-06T11:54:00,2026-03-06,11:54:00,Streaming subscription,Spotify,391.09,CARD,SUBSCRIPTION
TX000275,C005,2026-03-06T12:06:00,2026-03-06,12:06:00,Utility payment,Electricity Board,5965.0,NET_BANKING,UTILITY
TX000276,C016,2026-03-06T12:10:00,2026-03-06,12:10:00,Bank transfer,Bank Transfer,16359.29,NET_BANKING,TRANSFER
TX000277,C017,2026-03-06T12:43:00,2026-03-06,12:43:00,Online shopping,Flipkart,12420.54,BANK_TRANSFER,PURCHASE
TX000278,C005,2026-03-06T12:47:00,2026-03-06,12:47:00,Online shopping,Amazon,6708.44,UPI,PURCHASE
TX000279,C020,2026-03-06T12:47:00,2026-03-06,12:47:00,Grocery shopping,FreshMart,4081.64,CARD,GROCERY
TX000280,C015,2026-03-06T12:51:00,2026-03-06,12:51:00,Bill payment,Insurance,11998.88,UPI,BILL_PAYMENT
TX000281,C005,2026-03-06T12:52:00,2026-03-06,12:52:00,Supermarket purchase,FreshMart,2126.34,UPI,GROCERY
TX000282,C001,2026-03-06T12:59:00,2026-03-06,12:59:00,Bill payment,Electricity Board,11311.9,UPI,BILL_PAYMENT
TX000283,C002,2026-03-06T13:28:00,2026-03-06,13:28:00,ATM cash withdrawal,ATM,18397.76,ATM,WITHDRAWAL
TX000284,C006,2026-03-06T14:03:00,2026-03-06,14:03:00,Food order,Swiggy,1836.44,UPI,DINING
TX000285,C007,2026-03-06T14:30:00,2026-03-06,14:30:00,Internet bill,Electricity Board,6458.03,UPI,UTILITY
TX000286,C005,2026-03-06T14:45:00,2026-03-06,14:45:00,Online shopping,Flipkart,13468.87,UPI,PURCHASE
TX000287,C010,2026-03-06T16:14:00,2026-03-06,16:14:00,ATM cash withdrawal,ATM,11240.91,ATM,WITHDRAWAL
TX000288,C018,2026-03-06T16:48:00,2026-03-06,16:48:00,Monthly subscription,Netflix,649.0,BANK_TRANSFER,SUBSCRIPTION
TX000289,C012,2026-03-06T17:08:00,2026-03-06,17:08:00,Streaming subscription,Spotify,299.0,CARD,SUBSCRIPTION
TX000290,C003,2026-03-06T17:20:00,2026-03-06,17:20:00,Fuel station payment,Fuel Station,2302.98,CARD,FUEL
TX000291,C013,2026-03-06T17:38:00,2026-03-06,17:38:00,Fund transfer,Bank Transfer,18672.4,NET_BANKING,TRANSFER
TX000292,C020,2026-03-06T17:50:00,2026-03-06,17:50:00,Electricity bill,Mobile Provider,5004.08,UPI,UTILITY
TX000293,C019,2026-03-06T18:07:00,2026-03-06,18:07:00,Grocery shopping,Grocery Store,1331.02,BANK_TRANSFER,GROCERY
TX000294,C020,2026-03-06T18:07:00,2026-03-06,18:07:00,Restaurant payment,Zomato,1958.23,NET_BANKING,DINING
TX000295,C002,2026-03-06T18:09:00,2026-03-06,18:09:00,Fuel station payment,Fuel Station,1987.53,UPI,FUEL
TX000296,C003,2026-03-06T18:20:00,2026-03-06,18:20:00,Electricity bill,Electricity Board,3621.89,CARD,UTILITY
TX000297,C005,2026-03-06T18:23:00,2026-03-06,18:23:00,Utility payment,Utility Payment,6100.95,BANK_TRANSFER,UTILITY
TX000298,C009,2026-03-06T18:27:00,2026-03-06,18:27:00,Online shopping,Amazon,7360.19,CARD,PURCHASE
TX000299,C012,2026-03-06T18:30:00,2026-03-06,18:30:00,Taxi fare,Ola,6020.44,NET_BANKING,TRAVEL
TX000300,C011,2026-03-06T18:53:00,2026-03-06,18:53:00,Monthly subscription,Spotify,439.34,UPI,SUBSCRIPTION
TX000301,C010,2026-03-06T18:58:00,2026-03-06,18:58:00,Online purchase,Amazon,9361.91,CARD,PURCHASE
TX000302,C005,2026-03-06T19:09:00,2026-03-06,19:09:00,Online shopping,Amazon,12695.61,CARD,PURCHASE
TX000303,C020,2026-03-06T19:20:00,2026-03-06,19:20:00,Grocery shopping,Grocery Store,4921.34,UPI,GROCERY
TX000304,C002,2026-03-06T19:42:00,2026-03-06,19:42:00,Monthly subscription,Netflix,649.0,CARD,SUBSCRIPTION
TX000305,C002,2026-03-06T20:42:00,2026-03-06,20:42:00,Food delivery,Zomato,1145.8,UPI,DINING
TX000306,C018,2026-03-06T20:48:00,2026-03-06,20:48:00,Bank transfer,Bank Transfer,28508.25,BANK_TRANSFER,TRANSFER
TX000307,C001,2026-03-06T21:44:00,2026-03-06,21:44:00,Bank transfer,Bank Transfer,4244.34,UPI,TRANSFER
TX000308,C016,2026-03-06T21:55:00,2026-03-06,21:55:00,Weekly groceries,FreshMart,3165.91,UPI,GROCERY
TX000309,C018,2026-03-06T22:39:00,2026-03-06,22:39:00,Bill payment,Electricity Board,5434.25,CARD,BILL_PAYMENT
TX000310,C003,2026-03-07T06:10:00,2026-03-07,06:10:00,Online shopping,Flipkart,7267.64,BANK_TRANSFER,PURCHASE
TX000311,C005,2026-03-07T09:02:00,2026-03-07,09:02:00,Online purchase,Amazon,7338.65,BANK_TRANSFER,PURCHASE
TX000312,C007,2026-03-07T09:05:00,2026-03-07,09:05:00,Restaurant payment,Zomato,2569.43,CARD,DINING
TX000313,C017,2026-03-07T09:31:00,2026-03-07,09:31:00,Taxi fare,Uber,5101.99,UPI,TRAVEL
TX000314,C020,2026-03-07T09:46:00,2026-03-07,09:46:00,Online shopping,Amazon,2687.21,CARD,PURCHASE
TX000315,C009,2026-03-07T09:53:00,2026-03-07,09:53:00,Restaurant payment,Zomato,2517.83,BANK_TRANSFER,DINING
TX000316,C012,2026-03-07T09:53:00,2026-03-07,09:53:00,Supermarket purchase,FreshMart,526.96,BANK_TRANSFER,GROCERY
TX000317,C004,2026-03-07T10:06:00,2026-03-07,10:06:00,Online purchase,Amazon,12332.12,BANK_TRANSFER,PURCHASE
TX000318,C010,2026-03-07T11:02:00,2026-03-07,11:02:00,Restaurant payment,Swiggy,1254.46,NET_BANKING,DINING
TX000319,C015,2026-03-07T11:06:00,2026-03-07,11:06:00,Restaurant payment,Swiggy,1650.36,UPI,DINING
TX000320,C011,2026-03-07T11:11:00,2026-03-07,11:11:00,Monthly subscription,Netflix,649.0,CARD,SUBSCRIPTION
TX000321,C016,2026-03-07T11:19:00,2026-03-07,11:19:00,Weekly groceries,Grocery Store,903.64,UPI,GROCERY
TX000322,C015,2026-03-07T11:20:00,2026-03-07,11:20:00,Bank transfer,Bank Transfer,9179.39,NET_BANKING,TRANSFER
TX000323,C012,2026-03-07T11:39:00,2026-03-07,11:39:00,Food order,Zomato,2912.91,CARD,DINING
TX000324,C009,2026-03-07T12:13:00,2026-03-07,12:13:00,Monthly subscription,Netflix,649.0,CARD,SUBSCRIPTION
TX000325,C009,2026-03-07T12:13:00,2026-03-07,12:13:00,Fuel station payment,Fuel Station,1551.89,UPI,FUEL
TX000326,C013,2026-03-07T12:16:00,2026-03-07,12:16:00,Monthly subscription,Netflix,649.0,CARD,SUBSCRIPTION
TX000327,C017,2026-03-07T12:16:00,2026-03-07,12:16:00,Fund transfer,Bank Transfer,18780.14,UPI,TRANSFER
TX000328,C014,2026-03-07T12:20:00,2026-03-07,12:20:00,Monthly subscription,Netflix,649.0,UPI,SUBSCRIPTION
TX000329,C007,2026-03-07T12:44:00,2026-03-07,12:44:00,Fuel station payment,Fuel Station,813.55,BANK_TRANSFER,FUEL
TX000330,C012,2026-03-07T12:48:00,2026-03-07,12:48:00,Weekly groceries,FreshMart,2576.39,UPI,GROCERY
TX000331,C008,2026-03-07T13:09:00,2026-03-07,13:09:00,Food delivery,Swiggy,2102.96,CARD,DINING
TX000332,C019,2026-03-07T13:52:00,2026-03-07,13:52:00,Monthly subscription,Netflix,649.0,BANK_TRANSFER,SUBSCRIPTION
TX000333,C001,2026-03-07T14:07:00,2026-03-07,14:07:00,Online shopping,Amazon,9104.49,BANK_TRANSFER,PURCHASE
TX000334,C016,2026-03-07T14:29:00,2026-03-07,14:29:00,Fund transfer,Bank Transfer,10962.09,UPI,TRANSFER
TX000335,C016,2026-03-07T14:47:00,2026-03-07,14:47:00,Food delivery,Zomato,2914.33,CARD,DINING
TX000336,C006,2026-03-07T14:54:00,2026-03-07,14:54:00,Fuel station payment,Fuel Station,4178.92,BANK_TRANSFER,FUEL
TX000337,C016,2026-03-07T15:25:00,2026-03-07,15:25:00,Food delivery,Zomato,966.79,CARD,DINING
TX000338,C007,2026-03-07T15:32:00,2026-03-07,15:32:00,Weekly groceries,Grocery Store,4694.43,CARD,GROCERY
TX000339,C010,2026-03-07T15:47:00,2026-03-07,15:47:00,Fuel station payment,Fuel Station,4608.07,BANK_TRANSFER,FUEL
TX000340,C011,2026-03-07T16:06:00,2026-03-07,16:06:00,Online purchase,Amazon,8465.05,UPI,PURCHASE
TX000341,C005,2026-03-07T16:11:00,2026-03-07,16:11:00,Education fee,Mobile Provider,11469.92,CARD,BILL_PAYMENT
TX000342,C020,2026-03-07T16:13:00,2026-03-07,16:13:00,Fund transfer,Bank Transfer,10292.85,UPI,TRANSFER
TX000343,C005,2026-03-07T16:52:00,2026-03-07,16:52:00,Monthly subscription,Netflix,649.0,NET_BANKING,SUBSCRIPTION
TX000344,C017,2026-03-07T16:56:00,2026-03-07,16:56:00,Online shopping,Flipkart,14432.34,UPI,PURCHASE
TX000345,C006,2026-03-07T17:08:00,2026-03-07,17:08:00,Online shopping,Flipkart,9683.03,CARD,PURCHASE
TX000346,C002,2026-03-07T17:15:00,2026-03-07,17:15:00,Fuel station payment,Fuel Station,2107.12,UPI,FUEL
TX000347,C018,2026-03-07T17:28:00,2026-03-07,17:28:00,Fuel station payment,Fuel Station,4149.91,UPI,FUEL
TX000348,C006,2026-03-07T17:52:00,2026-03-07,17:52:00,Online shopping,Flipkart,13861.41,UPI,PURCHASE
TX000349,C014,2026-03-07T18:05:00,2026-03-07,18:05:00,Restaurant payment,Swiggy,1147.34,CARD,DINING
TX000350,C016,2026-03-07T18:17:00,2026-03-07,18:17:00,Online purchase,Flipkart,11530.07,UPI,PURCHASE
TX000351,C019,2026-03-07T18:36:00,2026-03-07,18:36:00,Restaurant payment,Zomato,2867.85,UPI,DINING
TX000352,C016,2026-03-07T19:02:00,2026-03-07,19:02:00,Electricity bill,Electricity Board,1278.73,CARD,UTILITY
TX000353,C020,2026-03-07T19:28:00,2026-03-07,19:28:00,Online shopping,Flipkart,398.24,UPI,PURCHASE
TX000354,C006,2026-03-07T19:42:00,2026-03-07,19:42:00,Fuel station payment,Fuel Station,3797.62,CARD,FUEL
TX000355,C001,2026-03-07T19:43:00,2026-03-07,19:43:00,Grocery shopping,FreshMart,2695.62,CARD,GROCERY
TX000356,C009,2026-03-07T19:44:00,2026-03-07,19:44:00,Bank transfer,Bank Transfer,12281.51,BANK_TRANSFER,TRANSFER
TX000357,C012,2026-03-07T19:48:00,2026-03-07,19:48:00,Weekly groceries,FreshMart,1897.79,BANK_TRANSFER,GROCERY
TX000358,C011,2026-03-07T19:49:00,2026-03-07,19:49:00,Online purchase,Flipkart,8880.63,UPI,PURCHASE
TX000359,C008,2026-03-07T19:59:00,2026-03-07,19:59:00,Travel booking,Uber,919.73,BANK_TRANSFER,TRAVEL
TX000360,C017,2026-03-07T20:35:00,2026-03-07,20:35:00,Food order,Zomato,1006.74,CARD,DINING
TX000361,C003,2026-03-07T20:54:00,2026-03-07,20:54:00,Food order,Swiggy,839.07,UPI,DINING
TX000362,C005,2026-03-07T21:08:00,2026-03-07,21:08:00,Grocery shopping,FreshMart,1286.26,BANK_TRANSFER,GROCERY
TX000363,C015,2026-03-07T21:18:00,2026-03-07,21:18:00,Weekly groceries,FreshMart,3565.47,CARD,GROCERY
TX000364,C017,2026-03-07T21:21:00,2026-03-07,21:21:00,Online purchase,Amazon,10431.96,UPI,PURCHASE
TX000365,C017,2026-03-07T22:29:00,2026-03-07,22:29:00,Restaurant payment,Swiggy,1714.78,UPI,DINING
TX000366,C003,2026-03-07T23:27:00,2026-03-07,23:27:00,Online purchase,Flipkart,7435.12,UPI,PURCHASE
TX000367,C005,2026-03-08T07:03:00,2026-03-08,07:03:00,Monthly subscription,Spotify,823.95,NET_BANKING,SUBSCRIPTION
TX000368,C011,2026-03-08T07:58:00,2026-03-08,07:58:00,Restaurant payment,Zomato,1812.61,UPI,DINING
TX000369,C002,2026-03-08T08:28:00,2026-03-08,08:28:00,Restaurant payment,Zomato,2478.74,BANK_TRANSFER,DINING
TX000370,C020,2026-03-08T08:50:00,2026-03-08,08:50:00,Restaurant payment,Swiggy,438.5,BANK_TRANSFER,DINING
TX000371,C011,2026-03-08T09:16:00,2026-03-08,09:16:00,Taxi fare,Uber,7705.03,UPI,TRAVEL
TX000372,C018,2026-03-08T09:43:00,2026-03-08,09:43:00,Online shopping,Amazon,9304.52,UPI,PURCHASE
TX000373,C002,2026-03-08T09:46:00,2026-03-08,09:46:00,Fuel station payment,Fuel Station,4280.5,UPI,FUEL
TX000374,C005,2026-03-08T10:00:00,2026-03-08,10:00:00,Weekly groceries,Grocery Store,3309.9,UPI,GROCERY
TX000375,C017,2026-03-08T10:43:00,2026-03-08,10:43:00,Streaming subscription,Spotify,299.0,UPI,SUBSCRIPTION
TX000376,C007,2026-03-08T10:45:00,2026-03-08,10:45:00,Taxi fare,Uber,5729.19,UPI,TRAVEL
TX000377,C007,2026-03-08T11:19:00,2026-03-08,11:19:00,Weekly groceries,FreshMart,4007.02,CARD,GROCERY
TX000378,C018,2026-03-08T11:25:00,2026-03-08,11:25:00,Utility payment,Mobile Provider,3524.15,CARD,UTILITY
TX000379,C001,2026-03-08T11:29:00,2026-03-08,11:29:00,ATM cash withdrawal,ATM,17869.36,ATM,WITHDRAWAL
TX000380,C007,2026-03-08T11:31:00,2026-03-08,11:31:00,Online purchase,Flipkart,12360.05,CARD,PURCHASE
TX000381,C020,2026-03-08T11:47:00,2026-03-08,11:47:00,Restaurant payment,Swiggy,1151.84,UPI,DINING
TX000382,C014,2026-03-08T11:51:00,2026-03-08,11:51:00,Monthly subscription,Netflix,317.7,UPI,SUBSCRIPTION
TX000383,C011,2026-03-08T12:04:00,2026-03-08,12:04:00,Education fee,Education,14952.97,UPI,BILL_PAYMENT
TX000384,C017,2026-03-08T12:23:00,2026-03-08,12:23:00,Taxi fare,Uber,5606.44,BANK_TRANSFER,TRAVEL
TX000385,C009,2026-03-08T12:26:00,2026-03-08,12:26:00,Bank transfer,Bank Transfer,21233.49,BANK_TRANSFER,TRANSFER
TX000386,C001,2026-03-08T12:47:00,2026-03-08,12:47:00,Weekly groceries,FreshMart,2856.67,UPI,GROCERY
TX000387,C007,2026-03-08T12:52:00,2026-03-08,12:52:00,Online shopping,Amazon,5149.24,CARD,PURCHASE
TX000388,C018,2026-03-08T13:03:00,2026-03-08,13:03:00,ATM cash withdrawal,ATM,9206.01,ATM,WITHDRAWAL
TX000389,C006,2026-03-08T13:22:00,2026-03-08,13:22:00,Monthly subscription,Netflix,383.14,UPI,SUBSCRIPTION
TX000390,C010,2026-03-08T13:44:00,2026-03-08,13:44:00,Restaurant payment,Swiggy,2655.1,BANK_TRANSFER,DINING
TX000391,C012,2026-03-08T13:45:00,2026-03-08,13:45:00,Fuel station payment,Fuel Station,2840.64,UPI,FUEL
TX000392,C014,2026-03-08T13:49:00,2026-03-08,13:49:00,Bank transfer,Bank Transfer,20181.03,BANK_TRANSFER,TRANSFER
TX000393,C017,2026-03-08T13:49:00,2026-03-08,13:49:00,Grocery shopping,FreshMart,520.03,UPI,GROCERY
TX000394,C020,2026-03-08T13:55:00,2026-03-08,13:55:00,Taxi fare,Ola,2394.3,UPI,TRAVEL
TX000395,C020,2026-03-08T14:23:00,2026-03-08,14:23:00,Cab ride,Ola,6170.64,UPI,TRAVEL
TX000396,C010,2026-03-08T14:59:00,2026-03-08,14:59:00,Monthly subscription,Netflix,649.0,CARD,SUBSCRIPTION
TX000397,C005,2026-03-08T15:27:00,2026-03-08,15:27:00,Restaurant payment,Swiggy,1913.6,UPI,DINING
TX000398,C019,2026-03-08T15:51:00,2026-03-08,15:51:00,Streaming subscription,Spotify,299.0,UPI,SUBSCRIPTION
TX000399,C013,2026-03-08T16:14:00,2026-03-08,16:14:00,Weekly groceries,FreshMart,1527.21,CARD,GROCERY
TX000400,C006,2026-03-08T16:22:00,2026-03-08,16:22:00,Food delivery,Zomato,731.28,UPI,DINING
TX000401,C019,2026-03-08T16:23:00,2026-03-08,16:23:00,Online purchase,Amazon,9465.48,CARD,PURCHASE
TX000402,C015,2026-03-08T16:27:00,2026-03-08,16:27:00,ATM cash withdrawal,ATM,12944.01,ATM,WITHDRAWAL
TX000403,C016,2026-03-08T17:04:00,2026-03-08,17:04:00,Monthly subscription,Netflix,649.0,CARD,SUBSCRIPTION
TX000404,C017,2026-03-08T17:43:00,2026-03-08,17:43:00,Weekly groceries,FreshMart,3972.93,BANK_TRANSFER,GROCERY
TX000405,C010,2026-03-08T18:03:00,2026-03-08,18:03:00,Supermarket purchase,Grocery Store,4511.1,UPI,GROCERY
TX000406,C007,2026-03-08T18:06:00,2026-03-08,18:06:00,Travel booking,Ola,6700.58,CARD,TRAVEL
TX000407,C017,2026-03-08T19:24:00,2026-03-08,19:24:00,Food delivery,Zomato,207.2,BANK_TRANSFER,DINING
TX000408,C009,2026-03-08T19:36:00,2026-03-08,19:36:00,Food order,Swiggy,2552.38,CARD,DINING
TX000409,C010,2026-03-08T19:47:00,2026-03-08,19:47:00,Online shopping,Flipkart,10944.54,CARD,PURCHASE
TX000410,C010,2026-03-08T19:59:00,2026-03-08,19:59:00,Food delivery,Swiggy,584.7,UPI,DINING
TX000411,C003,2026-03-08T20:03:00,2026-03-08,20:03:00,Mobile recharge,Utility Payment,2463.37,CARD,UTILITY
TX000412,C016,2026-03-08T20:12:00,2026-03-08,20:12:00,Online shopping,Amazon,6067.57,CARD,PURCHASE
TX000413,C015,2026-03-08T20:15:00,2026-03-08,20:15:00,Fund transfer,Bank Transfer,24057.58,UPI,TRANSFER
TX000414,C002,2026-03-08T22:18:00,2026-03-08,22:18:00,Mobile recharge,Internet Provider,6321.1,CARD,UTILITY
TX000415,C020,2026-03-08T22:32:00,2026-03-08,22:32:00,Restaurant payment,Swiggy,820.56,UPI,DINING
TX000416,C005,2026-03-08T23:16:00,2026-03-08,23:16:00,Weekly groceries,Grocery Store,2399.38,BANK_TRANSFER,GROCERY
TX000417,C015,2026-03-09T04:49:00,2026-03-09,04:49:00,ATM cash withdrawal,ATM,12845.43,ATM,WITHDRAWAL
TX000418,C012,2026-03-09T07:06:00,2026-03-09,07:06:00,Insurance premium,Education,6568.61,NET_BANKING,BILL_PAYMENT
TX000419,C016,2026-03-09T07:57:00,2026-03-09,07:57:00,Food order,Swiggy,592.86,UPI,DINING
TX000420,C019,2026-03-09T08:52:00,2026-03-09,08:52:00,ATM cash withdrawal,ATM,6287.75,ATM,WITHDRAWAL
TX000421,C016,2026-03-09T09:26:00,2026-03-09,09:26:00,Grocery shopping,FreshMart,1624.44,UPI,GROCERY
TX000422,C020,2026-03-09T10:18:00,2026-03-09,10:18:00,Streaming subscription,Spotify,299.0,CARD,SUBSCRIPTION
TX000423,C001,2026-03-09T10:19:00,2026-03-09,10:19:00,ATM cash withdrawal,ATM,16000.25,ATM,WITHDRAWAL
TX000424,C003,2026-03-09T10:47:00,2026-03-09,10:47:00,Fuel station payment,Fuel Station,2460.99,BANK_TRANSFER,FUEL
TX000425,C017,2026-03-09T11:04:00,2026-03-09,11:04:00,Restaurant payment,Swiggy,2101.91,UPI,DINING
TX000426,C012,2026-03-09T11:13:00,2026-03-09,11:13:00,Grocery shopping,FreshMart,2083.02,BANK_TRANSFER,GROCERY
TX000427,C003,2026-03-09T11:15:00,2026-03-09,11:15:00,Internet bill,Mobile Provider,5651.41,CARD,UTILITY
TX000428,C006,2026-03-09T11:17:00,2026-03-09,11:17:00,Mobile recharge,Mobile Provider,928.84,UPI,UTILITY
TX000429,C001,2026-03-09T11:40:00,2026-03-09,11:40:00,Mobile recharge,Mobile Provider,410.99,CARD,UTILITY
TX000430,C017,2026-03-09T12:04:00,2026-03-09,12:04:00,Streaming subscription,Netflix,449.23,BANK_TRANSFER,SUBSCRIPTION
